price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,Scored Labels
640000,4,2,2360,6000,2,0,4,8,2360,0,1904,0,98107,1730,4700,706623.75
429900,3,2,1490,1286,3,0,3,8,1490,0,2014,0,98144,1420,1230,435513.22836646135
455000,4,3,3030,117378,1,0,4,8,1680,1350,1959,0,98042,2060,110957,597406.25
718000,3,1,1030,4958,1,0,5,7,1030,0,1952,0,98105,2230,6987,396504.0570175438
172000,3,1,970,4700,1,0,4,6,720,250,1943,0,98106,1560,4600,286937.5
427000,3,3,3192,5653,2,0,3,8,3192,0,2014,0,98023,3000,5134,442346.5
570000,3,3,1550,1280,2,0,3,9,1220,330,2013,0,98199,1550,1579,601000.8179090291
280000,2,1,870,4025,1,0,3,7,870,0,1981,0,98034,1370,3488,276766.40909090906
915000,3,3,3390,7000,1,0,4,8,1740,1650,1979,0,98116,1770,6500,759703.7404371585
625000,3,3,2240,3600,3,0,3,7,1650,590,1901,0,98102,1716,3120,699750.0
375500,4,3,2301,6452,2,0,3,9,2301,0,2010,0,98001,2650,6054,419875.0
579950,5,3,3080,5752,2,0,3,9,3080,0,2014,0,98059,3000,4650,612457.5
575575,3,2,1516,2897,1,0,3,7,998,518,1925,0,98103,2100,3854,647868.75
315000,3,2,1480,7500,1,0,4,7,1480,0,1968,0,98055,1480,7500,253723.96112168406
272000,4,2,2520,10890,1,0,3,7,1260,1260,1979,0,98023,2090,12375,316310.72919866873
554000,3,2,1760,4046,1,0,3,7,960,800,1931,0,98117,1500,4046,558806.25
307000,3,1,1150,6000,2,0,3,7,1150,0,1927,0,98045,1210,7700,328813.8970588235
383000,4,2,1830,11090,1,0,3,7,1060,770,1962,0,98028,1990,10917,354914.6963127053
299500,2,1,740,6300,1,0,3,6,740,0,1942,0,98126,740,6300,260842.8229166667
488000,3,1,1600,3200,2,0,3,7,1600,0,1909,0,98103,1860,3420,658562.5
1560000,4,3,2700,17853,2,0,4,9,2700,0,1960,0,98004,3790,16672,1681250.0
436000,3,2,2120,6710,1,0,5,7,1420,700,1959,0,98155,1880,6960,382667.67162164423
335000,4,2,1910,10200,1,0,4,7,1910,0,1963,0,98059,1820,15600,329907.63632754644
2200000,5,3,5210,35765,3,0,5,10,4940,270,1911,0,98136,2590,10250,2313125.0
290000,3,1,1010,10800,1,0,4,7,1010,0,1972,0,98045,1370,9500,223927.3331058234
1500000,3,3,3990,8505,2,0,3,9,2870,1120,1922,1999,98144,3640,8505,1538750.0
450000,3,3,2240,3360,2,0,3,8,2100,140,2014,0,98178,1790,5873,507792.6278855653
498500,4,3,1910,7172,2,0,3,8,1910,0,1993,0,98155,1630,10127,421415.75566717034
296500,3,3,1770,6033,2,0,4,7,1770,0,1987,0,98042,1590,6510,280136.15736912563
690000,5,3,3340,9075,2,0,3,8,2600,740,2005,0,98065,2770,6646,564631.6443849241
454950,4,3,2413,5701,2,0,3,8,2413,0,2014,0,98042,2380,5725,337450.0
380600,3,3,1920,12244,2,0,3,7,1920,0,1998,0,98019,1920,11859,334773.66835035686
638000,3,1,1830,4400,2,0,4,8,1720,110,1930,0,98122,1650,4400,681500.0
590000,3,3,2210,8622,2,0,3,8,2210,0,1988,0,98029,2340,7192,536071.3405923749
1640000,3,4,4660,21164,2,1,3,12,4660,0,1975,1990,98166,3140,24274,2582500.0
499950,3,4,1820,1991,2,0,3,8,1430,390,2014,0,98144,1550,1460,467068.707232607
433000,4,1,1710,7000,2,0,3,7,1710,0,1950,0,98125,2030,7938,466106.25
398000,4,3,2050,14724,2,0,3,7,2050,0,1989,0,98019,1920,12841,394433.0735039106
568450,5,4,3260,58806,2,0,4,8,3260,0,1969,0,98042,1810,17927,420112.5
185000,2,1,670,6750,1,0,4,5,670,0,1947,0,98188,1700,11520,223338.79915730338
578000,3,2,1660,6000,2,0,3,7,1660,0,1937,0,98199,1640,6000,561700.0
350000,2,1,1620,9205,1,0,5,6,850,770,1921,0,98034,2460,5469,470000.0
555000,3,3,2410,12183,2,0,3,9,2410,0,1988,0,98011,2540,9979,609237.4538085017
898000,2,2,2470,7658,1,0,4,8,1480,990,1954,0,98199,2070,7270,629750.0
1140000,6,4,5960,20197,2,0,3,10,3900,2060,2005,0,98065,3860,12800,1313000.0
465000,4,2,2340,13383,1,0,3,8,1170,1170,1983,0,98074,1810,12532,487266.02766952687
425000,3,2,1380,8182,1,0,5,7,1380,0,1942,0,98133,1300,8188,373143.1451612903
1460000,4,2,2650,6900,2,0,4,9,2400,250,1909,0,98112,2420,6900,965256.25
310650,3,2,1510,12408,1,0,4,7,1510,0,1969,0,98059,1480,17800,307825.2479166667
754300,5,3,1800,4500,2,0,4,7,1680,120,1939,0,98107,1730,4500,701187.5
441000,2,2,1190,3400,1,0,3,7,990,200,1919,0,98115,1410,3150,559850.0
372000,4,2,1960,9300,1,0,5,7,1340,620,1979,0,98045,1500,9752,303886.0619717296
390000,3,3,1910,4755,2,0,3,8,1910,0,1997,0,98059,2460,6099,423055.0141304348
270000,3,3,1690,7165,2,0,4,7,1690,0,1992,0,98038,1410,8590,275857.94939184445
746300,3,2,2060,5721,1,0,3,9,1140,920,1964,0,98136,2060,8124,777187.5
375000,3,2,1430,10574,2,0,3,7,1430,0,1981,0,98011,1900,10450,321089.7236032227
515000,3,2,1820,13362,1,0,3,8,1220,600,1977,0,98075,2050,15000,436858.1537945436
248000,3,3,1870,4046,2,0,3,7,1870,0,2007,0,98042,2130,4800,305396.60762616637
720000,3,3,2020,1159,3,0,3,8,2020,0,2000,0,98103,1920,3600,724638.8392857143
720000,4,2,1760,4500,2,0,5,7,1760,0,1906,0,98103,1740,4220,738875.125
616000,4,2,1700,5846,1,0,3,8,1700,0,1957,0,98199,1480,5177,517497.49086646136
450000,3,1,1540,9028,1,0,4,6,1540,0,1968,0,98033,1450,9028,447250.0
267345,4,2,2510,8165,1,0,4,7,1610,900,1972,0,98023,1940,8250,341422.24417562725
405000,3,2,1330,12500,1,0,3,7,1330,0,1966,0,98027,2310,12500,429193.75
269000,3,2,1530,7930,1,0,5,7,1530,0,1986,0,98038,1610,7930,271870.65471278614
440000,4,2,2800,49149,1,0,4,7,1400,1400,1978,0,98027,2560,61419,525368.75
1380000,3,2,1850,10572,1,0,4,8,1850,0,1953,0,98004,3030,12752,986150.0
760005,4,3,3090,5859,2,0,3,9,3090,0,2010,0,98074,2960,5250,730073.5364583334
449000,3,2,1960,44634,1,0,3,7,1130,830,1984,0,98028,1970,44634,438409.4959191457
425000,2,3,1140,1182,3,0,3,8,1140,0,2007,0,98107,1290,1189,466035.4166666667
315500,3,1,1160,10500,1,0,4,7,1160,0,1966,0,98034,1520,10500,353635.0
1500000,4,4,4410,12426,2,0,3,12,3420,990,1996,0,98006,4090,12127,1616250.0
1800000,4,4,3930,39098,2,0,3,12,3930,0,1999,0,98005,4250,38682,1122500.0
302500,4,3,1990,5511,2,0,3,8,1990,0,1994,0,98030,1850,6031,344850.0
280000,3,2,1860,9210,2,0,3,7,1860,0,1994,0,98038,1530,8091,290328.0716512553
452000,2,1,1340,8100,1,0,3,8,1340,0,1950,0,98177,1680,7752,500031.875
386000,3,2,2120,7560,1,0,3,9,2120,0,1991,0,98058,2660,7700,499987.5
690000,4,3,2670,13463,2,0,4,9,2670,0,1989,0,98029,2560,10982,628543.4877108784
630000,4,2,2480,3680,2,0,4,7,1470,1010,1916,0,98116,1500,5750,607750.0
265000,2,1,760,4000,1,0,4,6,760,0,1950,0,98108,1640,4500,421023.5
465000,3,3,2870,25663,2,0,3,10,2870,0,1988,0,98003,2950,24347,508750.0
610685,4,3,2520,6023,2,0,3,9,2520,0,2014,0,98056,2520,6023,608485.4872334101
325000,5,2,1730,10532,1,0,4,5,1730,0,1943,0,98056,1940,8501,374009.375
305000,4,2,2200,8100,2,0,5,6,1400,800,1942,0,98168,1520,8100,326312.5
612500,4,2,1690,35346,1,0,3,7,1690,0,1967,0,98008,2050,37846,539162.5
299950,4,2,1560,31299,1,0,4,7,1560,0,1965,0,98092,2460,44907,408586.9111328125
400950,4,3,2578,4554,2,0,3,9,2578,0,2014,0,98092,2647,4554,438686.25
585000,4,3,3000,6892,2,0,3,8,3000,0,2005,0,98072,3000,6589,583278.9785183087
207000,3,1,920,5546,1,0,2,6,920,0,1928,0,98125,1300,5546,247750.0
255000,3,1,1010,11880,1,0,3,7,1010,0,1960,0,98030,1150,9435,191074.50603169476
385000,3,1,1070,4000,1,0,4,7,1070,0,1971,0,98108,1090,4000,370469.6579657252
406250,4,3,2550,11524,2,0,3,8,2550,0,1990,0,98019,2370,14001,570793.1983056525
524000,3,2,1370,1007,3,0,3,8,1330,40,2009,0,98107,1570,1635,484063.28125
429800,3,2,1970,7000,1,0,3,8,1970,0,1986,0,98038,1970,7365,360783.36397058825
756000,3,3,2160,7525,2,0,3,9,2160,0,1986,0,98052,2470,7941,643370.2901101533
720000,3,2,2120,9297,2,0,4,8,2120,0,1981,0,98006,2620,10352,666086.25
378500,4,2,1700,8640,1,0,3,7,850,850,1955,0,98006,1620,9000,455532.4761324985
1440000,4,2,2410,6000,2,0,3,8,2410,0,1911,0,98109,1280,4000,801436.25
420000,3,3,2720,8622,2,0,3,8,2720,0,2002,0,98059,1950,8603,486613.1146756908
1430000,3,2,1890,12017,1,0,3,8,1890,0,1949,0,98004,2000,12210,784743.75
733000,3,3,2160,9888,2,0,4,9,2160,0,1989,0,98052,3060,7829,676494.5193014706
955500,4,2,2130,5080,2,0,3,8,2130,0,1914,1993,98119,1900,5080,804375.0
461000,3,3,1690,3026,2,0,3,7,1690,0,2002,0,98053,1650,3161,454562.5
335000,3,2,1210,9926,1,0,4,7,1210,0,1954,2015,98006,1690,9737,466187.5
195000,3,1,1300,9600,1,0,4,6,1300,0,1975,0,98092,1150,10222,210879.1044205723
1830000,3,4,6030,39317,2,0,3,11,4440,1590,1991,0,98004,4040,12333,1975000.0
230000,3,2,1440,5600,1,0,4,6,720,720,1942,2007,98056,1120,5700,321542.25
464000,4,3,3140,12591,2,0,3,9,3140,0,1993,0,98042,2650,11720,437456.25
563500,4,3,2800,12831,2,0,3,8,2800,0,2001,0,98019,2810,10235,567852.2324975487
199000,4,1,1220,11730,1,0,4,7,1220,0,1960,0,98001,1270,9520,215653.96605602116
361000,5,3,2380,7500,1,0,3,7,1300,1080,1984,0,98178,2400,6000,353636.4181797482
572000,4,3,2770,3852,2,0,3,8,2770,0,2014,0,98178,1810,5641,559316.4659714175
336750,2,2,1170,1011,2,0,3,7,1170,0,2009,0,98027,1240,750,320743.56423316355
440000,3,2,2240,8153,1,0,3,7,1120,1120,1948,0,98125,1710,8100,444393.91025641025
600000,4,2,1740,7700,1,0,5,7,1740,0,1968,0,98008,1740,8120,481750.0
485000,2,2,1510,3961,1,0,3,8,1510,0,2010,0,98053,1510,3962,452560.61990095716
504200,2,2,1200,1687,3,0,3,8,1200,0,2008,0,98103,1240,1296,449197.6061031665
465000,2,2,1220,1120,3,0,3,8,1110,110,2008,0,98199,2010,3175,425960.1108380149
794500,5,3,3030,4120,2,0,4,7,1930,1100,1913,0,98115,1280,3090,665687.5
352500,3,2,1170,8182,1,0,3,7,1170,0,1962,0,98155,1610,8183,289397.20802919706
905000,4,4,2980,3000,2,0,3,9,2340,640,2008,0,98115,1810,4545,897375.0
610000,4,3,2440,9350,1,0,4,8,1560,880,1976,0,98006,2260,8500,660145.351659257
438000,2,2,1270,1372,3,0,3,8,1270,0,2000,0,98115,1610,3090,444053.4246400983
396480,3,1,1000,10800,1,0,3,7,1000,0,1959,0,98027,1140,16846,252628.64015625
200000,4,1,1350,11507,1,0,3,7,1350,0,1966,0,98055,1320,25675,272426.52238119836
560000,3,3,1370,1193,3,0,3,8,1370,0,2003,0,98107,1320,1180,471823.75
555000,4,3,2170,7140,1,0,3,8,1290,880,1977,0,98052,2120,7820,549118.3861336434
350000,3,1,1080,7000,1,0,4,6,1080,0,1916,0,98133,1410,7214,262492.6339285714
600000,2,1,2120,6897,1,0,4,7,1060,1060,1923,0,98118,1900,4462,415750.0
1700000,3,3,4160,35153,3,0,3,12,3690,470,2001,0,98040,3290,11533,1550000.0
630000,3,3,1880,2200,2,0,3,8,1520,360,2007,0,98107,1500,1426,524850.8653480556
439950,3,3,1770,2875,2,0,3,8,1770,0,1990,0,98116,1770,3833,473750.06201406755
672324,2,2,1600,5795,2,0,3,8,1600,0,1940,0,98105,2310,6301,768000.0
856500,4,3,3290,8147,2,0,3,10,3290,0,2003,0,98052,3290,7467,776752.8696141099
750000,4,3,3190,9023,2,0,3,9,3190,0,2005,0,98075,3159,5615,750345.6552364106
455000,2,2,1090,6750,1,0,3,7,950,140,1942,0,98117,1640,6750,495278.75
678000,3,2,1670,7210,1,0,5,8,1670,0,1967,0,98008,2200,7210,531803.0749819527
355000,3,3,1590,4242,2,0,3,7,1590,0,2000,0,98065,1590,3702,320752.45482934214
249950,3,3,1790,2003,2,0,3,7,1480,310,2006,0,98108,1220,4000,357686.70913487964
1600000,5,3,3640,8239,2,0,3,10,2540,1100,1982,0,98008,3330,10643,887746.3806818181
330000,3,3,1680,11312,1,0,3,7,1080,600,1959,0,98146,1390,10700,287980.4493832019
500000,3,2,1190,4750,1,0,3,7,970,220,1940,0,98107,1460,4750,480625.0
537000,4,2,1560,7104,2,0,3,7,1140,420,1945,0,98105,1850,7105,465725.0
699950,2,3,2390,7489,1,0,3,8,2390,0,2007,0,98053,2170,7489,732894.2307692308
975000,4,3,3240,35083,2,0,4,9,3240,0,1978,0,98005,3340,24501,761607.3137019231
260656,3,1,1620,13803,1,0,4,6,1620,0,1969,0,98038,1260,10370,265978.27053893334
2890000,7,3,5350,14400,3,0,4,10,5020,330,1910,0,98112,3050,7469,2560000.0
325000,2,1,810,6827,1,0,3,6,810,0,1944,0,98106,990,6827,208635.66189971752
308000,2,1,1080,6250,1,0,4,7,1080,0,1942,1968,98118,2100,6875,417312.5
689000,2,2,2330,10143,1,0,4,7,1220,1110,1953,0,98146,2560,9750,535812.375
740000,2,2,2080,4800,1,0,5,7,1080,1000,1923,0,98117,1310,4800,616125.0
450000,3,3,1670,2589,2,0,3,8,1670,0,2000,0,98027,1670,2897,487450.911416981
342500,2,2,1320,826,2,0,3,8,1100,220,2008,0,98144,1340,1213,386771.4285714286
303000,2,2,970,9750,1,0,5,6,970,0,1940,0,98146,1850,9000,234616.79487179487
443000,3,3,2430,7049,2,0,3,8,2430,0,2007,0,98106,1770,7049,529631.8273401094
520000,3,3,1480,1165,3,0,3,8,1480,0,2006,0,98144,1480,1231,465602.81169979466
219900,3,1,860,6664,1,0,3,6,860,0,1944,0,98178,1150,6857,187960.23576335388
577288,4,3,2870,7200,2,0,3,9,2870,0,2008,0,98108,2030,5400,697212.3410087719
300000,4,2,1890,9205,1,0,3,8,1260,630,1964,0,98133,1430,6775,420940.19162781665
280000,3,3,1580,7918,2,0,3,7,1580,0,1994,0,98055,1650,7916,269292.5628156667
294000,4,3,2040,7800,2,0,3,7,2040,0,2003,0,98168,1860,10954,325959.4894509153
1020000,3,3,2920,5629,1,0,5,8,1460,1460,1955,0,98199,2380,5000,855156.25
775000,4,3,3010,15992,2,0,3,11,3010,0,1996,0,98075,3330,12333,826561.3203125
463000,2,1,1250,5650,2,0,4,7,1250,0,1943,0,98126,1210,5650,377368.75
471000,3,2,1640,10123,1,0,3,8,1340,300,1977,0,98011,2210,10852,462928.3913542476
565000,2,2,1330,6000,1,0,4,7,960,370,1914,1945,98199,1620,6000,577037.5
750000,4,2,2670,6250,2,0,4,8,2020,650,1941,0,98199,1820,6250,784750.0
544950,3,2,1830,7371,1,0,3,7,1830,0,1957,0,98008,1600,7700,416343.91025641025
750000,4,3,2600,4674,1,0,3,8,1560,1040,1976,0,98115,2600,6099,600647.0650466225
521000,3,2,1840,6000,1,0,4,6,1840,0,1908,1944,98136,2010,6000,374881.25
554990,3,3,2100,6092,2,0,3,8,2100,0,2013,0,98028,2250,8592,479713.1193814856
852000,5,3,1990,3750,2,0,4,7,1990,0,1913,0,98107,1820,5000,613000.0
344000,2,1,1060,3325,2,0,4,6,770,290,1932,0,98115,1820,4275,422231.25
263000,3,2,1570,7775,2,0,3,7,1570,0,1982,0,98031,1580,8622,261139.60015314858
179500,3,1,900,8100,1,0,4,6,900,0,1959,0,98002,1000,7830,225847.49905358374
500000,4,3,2520,4104,2,0,3,7,2520,0,2002,0,98065,2510,5015,486606.25
490000,2,1,2180,9300,1,0,4,7,1090,1090,1947,0,98177,1830,7378,452800.0
330000,3,2,2020,11050,1,0,4,8,1320,700,1969,0,98059,1940,11050,497993.55243161094
660000,3,2,2570,28500,1,0,3,9,1970,600,1983,0,98052,3070,32400,690771.875
440000,4,3,2350,7203,2,0,3,8,2350,0,1989,0,98059,2260,7274,491357.37393184355
914500,4,3,3950,10856,3,0,3,10,3950,0,2013,0,98075,3200,10856,859239.5903606964
399895,4,3,2701,4500,2,0,3,9,2701,0,2014,0,98092,2570,4800,416937.75
827000,4,3,3230,12100,1,0,3,9,1870,1360,1977,0,98006,2670,10200,1007875.0
268500,4,3,2100,4237,2,0,3,8,2100,0,2006,0,98031,2100,4575,297756.25
221000,3,3,1320,1780,2,0,3,7,880,440,2005,0,98118,3040,6000,371031.25
225000,2,1,1300,11867,2,0,4,6,1300,0,1975,0,98010,820,11867,196241.9137996942
492450,3,2,1540,13002,1,0,2,8,1200,340,1984,0,98074,1620,10098,489044.60529655527
535000,4,2,1860,3766,2,0,3,8,1860,0,1995,0,98029,1860,4169,488954.49429764046
250000,2,1,850,6370,1,0,3,6,850,0,1951,0,98126,850,5170,242130.3229166667
525000,2,2,960,7200,1,0,3,7,960,0,1910,1987,98199,1550,6000,380250.0
200000,4,2,2090,6630,1,0,3,7,1070,1020,1974,0,98178,1550,7980,311429.53080848284
189000,3,1,1010,7560,1,0,3,6,1010,0,1958,0,98058,1170,7560,224121.38003532638
790000,2,3,2560,982278,1,0,3,8,2560,0,2004,0,98014,1620,40946,581558.4309338889
1080000,4,3,2990,7389,2,0,4,8,2090,900,1923,0,98144,2510,6157,912062.5
997000,4,4,3430,13609,2,0,3,11,3430,0,2001,0,98059,3880,11614,955475.0
445000,3,2,1850,4050,2,0,4,7,1850,0,1985,0,98029,1650,4468,404827.9638697281
300000,5,2,2110,8500,1,0,3,7,1100,1010,1962,0,98133,2020,8500,469281.49543269235
245000,2,1,710,6322,1,0,3,6,710,0,1942,0,98126,740,6720,290349.0729166667
569000,3,3,2220,8227,2,0,5,8,1770,450,1929,0,98108,1750,4800,668932.5
212000,2,1,770,7000,1,0,3,6,770,0,1921,0,98024,1100,8777,204729.48529411765
679000,4,3,3680,7236,2,0,3,10,3680,0,2006,0,98038,3310,7180,735743.7875
1150000,5,4,4010,8252,2,0,3,10,4010,0,2015,0,98075,3370,8252,930000.0
216650,3,4,1480,1077,2,0,3,7,1300,180,2007,0,98109,1140,2003,342912.375
509900,3,2,1690,53578,1,0,3,8,1690,0,1984,0,98053,2290,52707,490446.4666666667
355000,3,1,940,8512,1,0,4,7,940,0,1967,0,98033,1060,8512,468937.5
440000,4,3,2800,28254,2,0,3,9,2800,0,2001,0,98038,2530,4694,428362.5
510000,3,2,1420,11325,1,0,3,7,1420,0,1980,0,98027,2330,3474,407306.25
447000,2,1,760,6035,1,0,3,6,760,0,1920,0,98136,2110,6046,366143.75
815241,5,2,2060,4800,3,0,3,8,2060,0,1907,0,98105,1740,4800,731843.75
920000,3,2,2480,4000,1,0,3,8,1240,1240,1948,2014,98122,2450,4000,837250.0
860000,3,2,3060,12095,2,0,3,10,3060,0,1983,0,98006,3060,11455,820087.8657738465
650000,4,2,2390,12000,1,0,3,8,1470,920,1979,0,98052,2110,12000,578500.0833333333
240000,3,3,1500,10652,2,0,4,7,1500,0,1981,0,98031,1610,7417,250295.62181234802
385000,3,1,1420,10980,1,0,4,7,1200,220,1954,0,98006,1630,9763,489981.25
472500,3,2,1750,15500,1,0,3,7,1490,260,1982,0,98075,2450,50094,460877.8798828125
515000,3,3,2360,11254,1,0,3,9,2360,0,1990,0,98003,2390,11254,504958.95414615294
1000000,4,4,2990,4200,2,0,5,9,2000,990,1925,0,98144,2390,4200,1077375.0
662000,3,2,2500,36947,1,0,3,9,2500,0,1984,0,98052,2590,28837,717242.8088235294
472000,3,2,1740,9038,1,0,4,7,1740,0,1955,0,98007,1390,9770,523712.5
386000,4,2,2810,8560,1,0,3,8,1610,1200,1979,0,98058,2400,7600,431651.5
1230000,3,4,3680,11491,2,0,3,11,3680,0,1999,0,98007,3710,10030,984000.0
650000,4,2,2100,2500,3,0,3,8,2100,0,2001,0,98115,1660,4000,738995.5521978022
1400000,5,4,4010,8510,2,0,5,9,2850,1160,1971,0,98105,2610,6128,1001000.0
535000,3,2,2740,23505,2,0,3,10,2740,0,1988,0,98001,2800,16400,746988.4538805364
593700,3,3,2000,22000,2,0,3,8,2000,0,1979,0,98075,2180,19800,564247.5470588579
390000,2,1,860,1800,1,0,3,7,860,0,1909,0,98119,2160,3120,520200.0
329950,2,1,1140,5250,2,0,4,6,1140,0,1949,0,98133,1450,5250,296125.0
248000,4,1,1010,7515,1,0,4,6,1010,0,1955,0,98198,1330,7515,223190.30140039377
886000,4,2,2660,3900,2,0,4,7,1480,1180,1923,0,98112,2350,3900,694681.25
470000,3,3,2620,4874,2,0,3,7,2620,0,1999,0,98065,2360,4231,513875.0
570000,3,1,1890,3330,2,0,4,7,1390,500,1901,0,98103,1530,3330,566181.25
247500,3,2,1620,6000,1,0,3,7,1280,340,1998,0,98002,1710,6318,272796.1197512584
333000,3,1,950,5214,1,0,3,7,830,120,1944,0,98126,1490,7636,314743.75
767450,3,2,1630,7599,1,0,3,10,1630,0,2006,0,98117,2030,7599,742375.625
500000,3,2,1760,4539,2,0,3,8,1760,0,1988,0,98029,1960,4808,489523.2889644221
275000,3,1,1200,7800,1,0,4,7,1200,0,1954,0,98126,1230,7070,314793.3505195768
320000,5,3,2970,7000,1,0,3,8,1810,1160,1979,0,98023,2630,8062,321378.375
235000,2,1,1140,1730,2,0,3,8,1010,130,2007,0,98126,1360,1730,328037.5950520833
635000,4,3,4260,36360,2,0,4,8,4100,160,1935,0,98155,2430,17888,1125437.5
330000,2,1,800,4533,1,0,3,6,600,200,1929,0,98115,1720,6800,322365.625
269000,2,1,770,8612,1,0,3,6,770,0,1953,0,98155,1290,8407,259947.76785714284
998000,4,3,3030,6820,2,0,3,9,2530,500,1947,2000,98105,2070,6820,1120000.0
875000,4,3,3030,16000,2,0,3,11,3030,0,1990,0,98077,3670,16641,875036.3203125
420000,6,3,2290,6344,2,0,3,7,2290,0,1980,0,98126,1360,3202,511232.52877385775
775000,3,3,2620,241200,2,0,4,9,2620,0,1998,0,98027,2620,172933,653132.0702108784
515000,2,1,1060,4960,1,0,3,7,1060,0,1926,0,98103,1420,4960,513750.0
336900,3,2,1780,120661,1,0,4,6,1780,0,1979,0,98019,1440,25000,307495.95294075354
289950,3,3,2099,4275,2,0,3,7,2099,0,2010,0,98002,2099,4275,339731.83337836876
475000,3,2,2490,7210,1,0,3,7,1290,1200,1972,0,98034,1610,7210,494833.3333333334
199950,5,3,1740,8750,1,0,4,7,1740,0,1959,0,98198,1740,8750,259370.4531034698
380000,4,3,2420,4981,2,0,3,9,2420,0,2009,0,98038,2420,5000,405743.75
297000,3,3,1940,14952,2,0,3,8,1940,0,1994,0,98042,2030,10450,344983.36397058825
350000,3,3,3200,35782,1,0,3,8,2360,840,1978,0,98042,3090,37887,398237.5
860000,3,2,2090,4190,2,0,4,8,1490,600,1930,0,98122,2090,6270,636500.0
329000,2,3,980,1020,3,0,3,8,980,0,2008,0,98117,980,1023,333975.0
865000,6,3,3500,5150,2,0,5,8,2430,1070,1909,0,98117,1430,3860,825312.5
650000,4,2,1910,5120,1,0,3,8,1300,610,1954,0,98199,1810,5153,720312.5
324900,4,2,2010,7280,2,0,4,8,2010,0,1988,0,98032,1660,7579,289652.61397058825
380000,2,2,1370,5756,1,0,3,8,1370,0,1986,0,98034,1380,5444,389893.4380058219
231500,4,2,2080,7526,1,0,4,7,1280,800,1985,0,98030,1200,7500,325760.024126854
557000,3,4,1710,2096,2,0,3,8,1290,420,2008,0,98122,1630,1543,491234.70563604584
246000,4,2,2120,7110,2,0,3,6,2120,0,1919,0,98030,1540,7110,297125.0
687500,3,2,2450,9377,1,0,4,8,1540,910,1962,0,98125,2520,9725,565489.411565481
325000,2,2,1150,711,2,0,3,7,1150,0,2013,0,98027,1150,748,331462.31423316355
275000,3,3,1870,6821,2,0,3,7,1870,0,1989,0,98023,1970,6821,283288.5912788863
615000,2,1,1540,6872,1,0,4,7,820,720,1946,0,98119,1420,5538,465437.5
820000,4,3,3670,7000,2,0,3,10,3670,0,2005,0,98075,3680,7437,798857.96875
160000,2,2,1040,4750,1,0,2,6,850,190,1950,0,98118,1350,5000,353787.5
415000,3,2,2650,7500,2,0,4,7,1590,1060,1962,0,98155,1340,7500,376058.2315438034
386900,3,1,1330,10500,1,0,3,7,960,370,1963,0,98034,1460,11550,363000.0
287000,3,2,2300,7200,1,0,4,8,1550,750,1978,0,98003,2000,7350,303162.5
685530,4,3,3130,60467,2,0,3,9,3130,0,1996,0,98014,2780,44224,640166.5075429583
359000,3,2,1360,885,3,0,3,8,1360,0,2008,0,98103,1360,1167,379457.3660714286
600000,3,1,940,19000,1,0,3,6,940,0,1945,0,98004,2280,19000,725000.0
585000,5,2,2560,14467,1,0,3,8,1280,1280,1960,0,98006,2200,10267,581201.0938673342
775000,4,3,3220,38448,2,0,3,10,3220,0,1993,0,98053,3090,38448,806667.9442770284
393000,2,1,1020,4200,1,0,5,6,1020,0,1923,0,98136,1660,4200,488987.5
446000,4,2,1730,5922,2,0,5,7,1730,0,1949,0,98125,1700,6127,517187.5
450000,2,3,2810,11205,1,0,3,7,1510,1300,1968,0,98178,2520,13000,400989.96272659913
290300,2,1,860,3874,1,0,4,6,860,0,1931,0,98055,1400,5106,315687.5
270000,3,2,1260,7500,1,0,3,6,840,420,1947,0,98155,1340,7500,289076.9583333334
330000,5,3,2100,7715,1,0,3,7,1250,850,2013,0,98168,2100,7959,323057.28415577643
245000,3,3,1820,6785,1,0,3,7,1420,400,1994,0,98092,1710,6055,311978.2946269234
415000,3,2,1620,998,3,0,3,8,1540,80,2010,0,98027,1620,1299,477743.9445540935
407500,3,3,1930,10460,2,0,3,8,1930,0,1996,0,98059,2290,8228,413420.86397058825
299000,3,2,1730,6007,1,0,3,8,1730,0,2004,0,98030,2000,6245,297364.0384615385
1200000,4,3,3940,4407,2,0,4,8,2620,1320,1921,0,98112,1790,4407,848062.5
559500,4,2,1650,7088,1,0,3,8,1650,0,1973,0,98027,1850,7523,511613.3393917726
249950,3,2,1090,7698,1,0,5,7,1090,0,1966,0,98058,1540,7624,246619.97982375236
260000,2,1,570,81893,1,0,3,6,570,0,1936,0,98070,2040,115434,322875.0
246900,3,2,1370,9800,1,0,5,7,1370,0,1968,0,98001,1370,9800,251625.59784600566
320000,3,2,1420,1716,2,0,3,7,1050,370,2003,0,98155,1420,8150,342250.0
2340000,4,3,4500,35200,1,0,3,13,4500,0,1988,0,98006,4760,35200,1531250.0
360000,3,2,1270,1323,3,0,3,8,1270,0,2006,0,98103,1330,1323,432113.8663715786
645000,3,2,2270,11472,1,0,4,7,1370,900,1956,0,98177,2270,8340,470188.28152173915
387000,3,1,1530,6372,1,0,3,7,1210,320,1962,0,98118,1960,6426,320831.92174218775
537500,5,3,4340,9108,1,0,5,8,2170,2170,1979,0,98118,2030,6812,572829.2410714286
299800,2,1,790,5240,1,0,4,6,790,0,1925,0,98118,1430,5320,339625.0
